playerId,x,y,shootedBy,distance,angle,passes_before,shots_before,shots_by_team_before,isGoal
38487,88.1,40.4,RightFoot,14.31782,61.6447761053274,6,1,11,False
38190,90.9,58.3,Head,11.82555,62.61178207397876,0,0,0,False
354056,89.5,29.6,LeftFoot,18.3663,38.966802304192804,7,0,1,False
443304,88.0,43.7,Head,13.46914,69.30420982864486,6,0,2,True
420371,78.4,54.5,RightFoot,23.25959,83.28496512408906,4,0,0,False
420373,85.1,42.1,RightFoot,16.66302,70.94576921825819,7,0,1,False
419969,91.5,52.1,RightFoot,9.54736,81.80955386140502,4,0,2,False
371088,77.4,34.9,LeftFoot,26.48767,65.74692507735148,5,0,3,False
371088,81.9,42.8,LeftFoot,20.6784,74.74622682648629,5,1,4,False
38190,89.9,74.0,RightFoot,19.99362,35.287531093161995,12,1,0,False
371088,76.6,50.0,LeftFoot,25.2,90.0,6,2,5,False
420373,84.7,53.6,RightFoot,16.9234,83.07745828256334,8,1,6,False
420373,92.4,49.3,Head,8.42748,85.37230759735763,8,2,7,False
245626,71.0,33.3,LeftFoot,32.57048,69.2119952665496,44,0,8,False
420373,92.6,47.8,Head,8.64417,76.3486816452557,8,3,9,False
371088,73.7,28.9,LeftFoot,32.05502,62.18023060087992,13,3,10,False
331383,72.9,69.7,RightFoot,32.11365,66.27683374672863,18,0,1,False
371088,84.5,51.2,LeftFoot,16.81376,87.67953919203883,13,4,11,False
433918,79.1,47.3,RightFoot,22.14417,84.71571749087545,19,0,12,False
360758,77.2,45.0,RightFoot,24.38816,81.98434280950397,15,0,2,False
331383,76.5,32.7,RightFoot,28.01531,64.093733486694,25,1,3,False
354056,91.6,39.9,RightFoot,12.05209,51.637515720504474,14,1,4,True
371088,79.4,32.7,LeftFoot,25.21944,60.965780258697045,26,5,13,False
433918,84.9,42.7,RightFoot,17.65881,72.05821499676928,31,1,14,False
420324,74.3,72.0,RightFoot,31.13024,61.277796544083714,35,0,0,False
38190,90.3,42.5,RightFoot,11.82555,62.61178207397876,24,2,1,False
371088,89.9,41.0,LeftFoot,13.07122,62.082173525836104,30,6,15,False
420324,86.5,68.8,RightFoot,19.12871,50.21758970910898,38,1,2,False
331383,54.1,9.1,RightFoot,55.76903,60.005110744673914,43,2,3,False
70685,89.8,35.7,RightFoot,15.40917,48.551412527034174,4,0,0,False
380714,91.7,40.6,Head,11.64227,54.26236009878722,5,0,0,False
84625,84.2,28.5,RightFoot,22.49537,48.315662222968314,14,0,1,False
420369,86.5,47.6,RightFoot,14.84088,82.1002237601504,12,0,2,False
420369,78.2,55.8,LeftFoot,23.34888,81.62658170354608,12,1,3,False
280268,96.1,59.6,Head,7.42256,34.46064276005868,7,0,4,False
361696,95.9,46.6,Head,5.91277,62.61178207397876,25,0,5,False
30465,88.5,50.0,RightFoot,12.6,90.0,37,0,6,True
70685,91.0,57.9,RightFoot,10.58112,63.2654141463101,21,1,0,True
361696,67.4,26.5,RightFoot,38.30098,64.78021886852656,30,1,0,False
70685,88.9,36.6,RightFoot,15.7921,52.92718102906593,25,0,1,False
442511,96.5,61.5,Head,8.57848,29.31429412748116,38,0,2,False
341272,87.2,66.6,LeftFoot,17.45557,51.44314076694769,21,0,1,False
84625,82.0,33.7,RightFoot,22.15499,58.548264365837795,35,1,3,False
120906,75.1,75.0,LeftFoot,31.27399,57.07259878427652,44,0,4,False
280268,84.4,42.8,RightFoot,17.65881,72.05821499676928,14,1,5,False
280268,94.7,32.8,RightFoot,13.76618,27.234925553720238,14,2,6,False
280268,85.2,34.8,RightFoot,19.14254,55.36305045994887,15,3,7,False
442511,87.5,60.2,Head,15.25,63.51870739524701,45,1,8,False
433457,76.4,63.6,LeftFoot,26.70554,70.66865591612343,30,0,9,False
423853,84.5,64.9,LeftFoot,19.30985,60.46096371160509,27,0,2,False
370983,89.7,62.3,RightFoot,14.14171,54.75878126612682,7,0,3,False
285812,78.4,33.1,RightFoot,25.83106,63.414817016283884,43,0,10,False
423853,73.5,67.0,LeftFoot,30.61627,67.81659761127499,31,1,4,False
84625,88.9,38.9,RightFoot,15.01152,57.07259878427652,53,2,11,False
84625,88.6,39.8,RightFoot,14.653,59.304234340993474,53,3,12,False
420369,80.6,44.3,LeftFoot,21.39267,79.00384919629724,34,2,13,False
70685,83.7,53.6,RightFoot,17.96619,83.4788497607801,40,1,14,False
370983,77.6,28.5,RightFoot,28.40817,58.2236356037005,13,1,5,False
285812,98.6,33.4,RightFoot,11.7492,10.296376971930561,51,1,15,False
285812,98.6,33.4,RightFoot,11.7492,10.296376971930561,51,2,16,False
30465,84.3,48.8,RightFoot,16.85496,85.37230759735763,83,0,17,False
30465,67.6,52.2,RightFoot,34.67668,87.75140695006152,84,1,18,False
442520,78.0,53.4,RightFoot,23.1899,84.95113201776945,5,0,6,False
280268,92.3,57.2,LeftFoot,9.65493,60.46096371160509,26,4,19,False
423853,96.4,66.9,LeftFoot,11.66252,21.10817998167779,35,2,7,True
433457,90.5,71.7,LeftFoot,17.7248,36.326793915351416,50,1,20,False
444805,85.2,53.6,RightFoot,15.88156,82.62175762377127,3,0,21,False
444805,96.7,41.1,LeftFoot,7.42256,34.46064276005868,3,1,22,False
280268,89.2,58.3,LeftFoot,12.76699,64.78021886852656,30,5,23,False
84625,92.0,30.7,RightFoot,15.98499,31.701235671593576,65,4,24,False
84625,85.1,37.6,RightFoot,18.06123,60.69540240206498,65,5,25,False
353898,82.1,56.3,RightFoot,19.33537,77.81739297656284,3,0,0,False
442946,90.5,62.7,LeftFoot,13.29795,52.14814657353456,0,0,0,False
140176,85.8,69.4,LeftFoot,20.37128,50.637604965137825,3,0,1,False
367259,77.4,36.6,LeftFoot,25.95868,68.48475217677502,3,0,2,False
328541,83.1,59.9,LeftFoot,18.87,71.07607179424885,6,0,3,False
378567,93.4,45.8,Head,8.0983,65.17576810313635,20,0,4,False
378567,86.7,43.3,Head,15.45146,72.05821499676928,26,1,5,False
367259,84.7,50.5,LeftFoot,16.8,90.0,19,1,6,False
122261,75.0,61.5,LeftFoot,27.29492,74.0955439331855,17,0,7,False
367259,79.6,63.1,LeftFoot,23.75601,68.15440426738985,21,2,8,False
328541,91.5,36.6,LeftFoot,13.41391,44.78835663833124,18,1,9,False
402806,81.9,55.7,RightFoot,20.23765,80.32946967128908,6,0,1,False
442347,76.7,76.3,RightFoot,30.78348,54.94688810447266,12,0,2,False
322266,72.8,61.5,RightFoot,30.33662,75.72653071548766,10,0,3,False
82406,88.5,50.0,RightFoot,12.6,90.0,14,0,10,True
426053,72.2,33.6,RightFoot,31.59104,68.53480001885818,32,0,0,False
140176,88.5,50.0,RightFoot,12.6,90.0,17,1,1,True
367259,70.3,52.1,LeftFoot,31.52935,87.52877227296267,47,3,0,False
322266,88.5,50.0,RightFoot,12.6,90.0,17,1,4,True
442946,78.8,28.0,LeftFoot,27.52111,57.07259878427652,9,1,0,False
442946,86.1,33.0,RightFoot,18.7009,51.81882185563752,9,2,1,False
442948,76.2,55.0,RightFoot,25.42833,82.3157527212275,2,0,2,False
122261,75.9,49.3,LeftFoot,26.25881,88.50586652974049,30,1,1,False
345390,72.6,73.7,RightFoot,33.3012,61.98809178920518,27,0,3,False
442947,84.9,48.5,Head,16.85496,85.37230759735763,16,0,4,False
364107,91.7,25.0,RightFoot,19.45,29.06883264329005,11,0,2,False
442947,90.2,35.5,Head,14.63865,45.83036639742087,18,1,5,False
329279,85.3,54.3,LeftFoot,15.98314,80.20070743601764,3,0,3,False
442559,75.6,58.7,RightFoot,26.80776,78.2907332639,3,0,0,False
252586,73.4,72.4,RightFoot,32.05502,62.18023060087992,3,0,0,False
411097,77.5,27.3,LeftFoot,28.77207,57.07259878427652,1,0,1,False
353948,92.7,71.4,RightFoot,16.56739,30.465536506349153,7,0,2,False
353948,80.0,43.1,LeftFoot,21.53271,77.22864616459447,7,1,3,False
252586,77.0,34.5,RightFoot,26.48767,65.74692507735148,6,1,4,False
341224,74.8,71.1,LeftFoot,30.80923,62.38719310342177,9,0,1,False
370998,76.9,63.7,RightFoot,26.70554,70.66865591612343,7,0,2,False
370998,86.8,40.4,RightFoot,16.1966,65.17576810313635,9,1,3,False
442559,81.8,56.0,LeftFoot,20.36293,78.441318218885,11,1,4,False
252586,80.8,30.9,LeftFoot,25.01919,57.07259878427652,18,2,5,False
442563,84.3,43.9,LeftFoot,17.46132,74.1814941321664,15,0,5,False
252586,67.1,46.9,RightFoot,34.7566,85.50925921317157,24,3,6,False
411097,70.5,35.4,LeftFoot,33.11027,72.05821499676928,10,1,7,False
442559,85.3,59.3,LeftFoot,16.89725,68.76456918740065,26,2,6,False
111934,92.3,43.1,Head,9.65493,60.46096371160509,32,0,7,False
411097,87.4,37.4,LeftFoot,16.26248,57.07259878427652,10,2,8,False
252586,79.4,71.5,RightFoot,26.27015,57.07259878427652,26,4,9,False
140548,94.0,53.7,Head,6.62205,72.05821499676928,40,0,10,False
442561,80.4,62.4,RightFoot,22.52966,68.76456918740065,15,0,8,False
370998,86.0,47.4,RightFoot,14.84088,82.1002237601504,20,2,9,False
122167,94.9,56.3,Head,7.50576,57.07259878427652,53,0,11,False
252586,90.3,43.6,Head,11.52856,65.61336526183658,29,5,12,False
442560,70.4,51.9,RightFoot,31.50734,88.7711188782578,1,0,10,False
252586,88.1,75.4,RightFoot,21.16034,36.54471822979441,29,6,13,False
442560,93.6,52.4,Head,7.47476,79.51733549328307,2,1,11,False
442560,90.5,70.8,RightFoot,17.18168,37.6705303871778,2,2,12,False
442560,92.6,45.2,Head,9.06201,67.96425971844621,2,3,13,False
442556,86.8,31.3,RightFoot,19.5708,48.68748909928699,11,0,14,False
341224,79.9,65.2,LeftFoot,24.29491,65.17576810313635,35,1,15,False
341224,85.0,74.7,RightFoot,22.6805,43.981812964401776,35,2,16,False
442316,87.3,43.9,Head,14.45614,70.7762554429987,1,0,14,False
117650,95.0,41.9,RightFoot,8.06331,40.62458858863726,58,0,15,False
420326,82.1,35.2,LeftFoot,21.47673,61.6447761053274,5,0,16,False
252586,78.2,46.9,RightFoot,23.25959,83.28496512408906,31,7,17,False
420373,96.0,60.4,LeftFoot,7.9925,31.701235671593576,0,0,0,False
371088,92.0,44.3,Head,9.33844,64.093733486694,3,0,1,False
371088,88.5,50.0,LeftFoot,12.6,90.0,3,1,2,False
343086,81.8,63.3,RightFoot,21.82082,66.10085487495441,1,0,0,False
231150,88.5,50.0,RightFoot,12.6,90.0,3,0,1,False
143799,74.5,70.5,RightFoot,30.5,63.51870739524701,11,0,2,False
420370,94.9,57.9,LeftFoot,7.89605,52.92718102906593,6,0,3,False
371088,94.1,58.7,RightFoot,8.32368,49.189912269365394,7,2,4,False
363535,94.6,56.3,LeftFoot,7.50576,57.07259878427652,0,0,3,False
363535,73.4,44.3,RightFoot,28.64208,81.80955386140502,3,1,4,False
143799,90.9,51.1,Head,10.522,86.29501510336456,21,1,5,False
343086,86.5,44.5,RightFoot,15.2557,74.48704414290268,7,1,6,False
143799,81.3,61.6,RightFoot,21.30617,69.44735282116352,23,2,7,False
231150,85.9,44.9,RightFoot,16.26988,75.4776732562577,10,1,8,False
419969,89.7,69.5,RightFoot,17.33,41.79519884266491,14,0,5,False
371088,89.3,62.9,LeftFoot,14.14171,54.75878126612682,12,3,6,False
143799,76.3,54.3,LeftFoot,25.34637,83.84207235993784,26,3,9,False
371088,89.0,64.5,LeftFoot,14.96773,50.50319031666391,13,4,7,False
420366,93.6,41.3,LeftFoot,9.56436,50.21758970910898,22,0,8,False
343086,87.2,53.6,RightFoot,13.8016,81.50160364686809,10,2,10,False
343086,88.8,53.4,RightFoot,12.76407,80.80492341954267,12,3,11,False
231150,79.7,67.9,RightFoot,24.89651,62.334084815238775,16,2,12,False
418196,89.9,49.7,Head,11.57,86.62927507503107,4,0,13,False
371088,96.4,48.0,LeftFoot,4.4147,72.05821499676928,15,5,9,True
433918,84.9,51.8,RightFoot,16.81376,87.67953919203883,25,0,0,False
420367,92.3,38.2,RightFoot,11.71092,45.83036639742087,17,0,1,False
418196,76.1,50.6,RightFoot,25.2,90.0,4,1,14,False
420370,84.5,34.5,LeftFoot,20.01535,57.07259878427652,26,1,2,False
418196,86.8,51.3,Head,14.71572,87.34925316656759,4,2,15,False
343086,93.9,49.1,Head,7.38139,84.71571749087545,14,4,16,False
244050,70.8,51.1,RightFoot,31.50734,88.7711188782578,48,0,17,False
143799,88.5,50.0,RightFoot,12.6,90.0,46,4,18,True
442349,76.9,66.8,RightFoot,27.4484,66.64843112886739,1,0,3,False
143799,74.9,64.6,RightFoot,28.91229,70.7762554429987,50,0,0,False
29106,93.3,38.3,Head,10.98217,42.010748028720826,5,0,0,False
379203,91.5,75.3,RightFoot,19.45,29.06883264329005,3,0,1,False
146780,90.8,38.3,LeftFoot,13.29795,52.14814657353456,3,0,2,False
38969,72.2,36.9,RightFoot,30.90292,72.05821499676928,6,0,0,False
296053,89.4,58.2,LeftFoot,12.76699,64.78021886852656,7,0,3,False
29106,92.2,51.6,Head,8.42748,85.37230759735763,17,1,4,False
420368,84.9,56.6,LeftFoot,17.28833,76.3486816452557,4,0,5,False
420368,93.3,59.2,RightFoot,9.56436,50.21758970910898,4,1,6,False
303796,84.1,25.8,LeftFoot,23.90063,44.660942481455535,8,0,1,False
337841,85.6,57.9,RightFoot,16.45357,73.1842480989516,37,0,7,False
379203,92.5,35.6,RightFoot,13.21363,39.472663752386076,16,1,8,False
146780,78.3,36.1,LeftFoot,24.9848,67.60210000750597,16,1,9,False
29106,85.7,63.1,LeftFoot,18.06123,60.69540240206498,38,2,10,False
296053,91.0,44.3,Head,10.29315,66.64843112886739,25,1,11,False
146780,78.6,54.2,LeftFoot,23.25959,83.28496512408906,23,2,12,True
291951,84.0,31.5,RightFoot,21.19355,52.43761158796327,15,0,2,False
379203,75.7,37.6,RightFoot,27.69852,71.38771518330549,26,2,0,False
337841,77.0,40.4,RightFoot,25.08909,74.27424252960674,58,1,1,False
353176,93.3,62.1,LeftFoot,10.98217,42.010748028720826,17,0,3,False
115097,80.7,49.7,LeftFoot,21.01101,88.15218655288798,65,0,2,False
298702,88.5,50.0,RightFoot,12.6,90.0,11,0,4,True
360818,75.4,66.3,LeftFoot,28.41543,67.48659887855726,7,0,3,False
303796,81.6,55.1,LeftFoot,20.23765,80.32946967128908,23,1,0,False
400652,80.5,64.6,RightFoot,23.05711,65.61336526183658,2,0,4,False
400652,75.3,46.8,RightFoot,26.39055,84.08173615624008,4,1,5,True
38190,84.3,66.3,RightFoot,20.01535,57.07259878427652,0,0,0,False
422935,75.7,40.3,RightFoot,27.11646,75.4776732562577,9,0,0,False
436116,89.3,73.9,LeftFoot,19.44253,36.445650603596604,3,0,1,False
38190,89.6,66.8,LeftFoot,15.86748,46.710631338536956,0,1,1,False
354056,78.5,28.3,RightFoot,27.52111,57.07259878427652,7,0,2,False
420324,74.5,48.4,LeftFoot,27.33385,87.14639826669965,14,0,3,False
369860,72.4,48.7,RightFoot,29.43144,87.34925316656759,25,0,2,False
425426,66.5,48.8,RightFoot,35.7259,87.82564756263034,20,0,3,False
436116,71.4,42.1,LeftFoot,30.93212,79.86960152818446,11,1,4,False
30083,74.2,39.8,RightFoot,28.30619,74.67669314067027,10,0,5,False
400822,83.5,65.1,RightFoot,20.55876,60.254755842055204,15,0,6,False
436116,89.0,64.5,LeftFoot,14.96773,50.50319031666391,14,2,7,False
136904,77.3,50.6,RightFoot,24.15,90.0,7,0,8,False
331383,92.7,46.0,Head,8.82941,72.05821499676928,13,0,4,False
400822,74.9,64.6,RightFoot,28.91229,70.7762554429987,28,1,9,False
422935,74.0,42.4,RightFoot,27.83673,78.73084399632334,26,1,10,False
331383,79.2,49.9,RightFoot,22.06048,88.2246841836407,19,1,5,False
400185,91.2,62.9,RightFoot,12.48552,49.189912269365394,14,0,6,False
326350,90.3,56.3,RightFoot,11.26483,68.76456918740065,18,0,7,False
422935,86.0,42.1,RightFoot,15.6743,69.6919200797143,35,2,11,False
400822,80.4,75.7,RightFoot,27.01851,51.008562425337026,49,2,12,False
400822,86.7,84.7,RightFoot,27.39753,32.448410812785404,66,3,13,False
326350,91.9,61.7,RightFoot,12.05209,51.637515720504474,33,1,8,False
443304,82.5,48.1,LeftFoot,18.94887,85.88337885247299,30,0,9,False
436116,85.5,69.4,LeftFoot,20.37128,50.637604965137825,33,3,14,False
393115,77.9,30.1,LeftFoot,27.71611,60.61356382221651,9,0,10,False
142468,82.1,58.5,RightFoot,19.66732,73.94362023820973,1,0,0,False
363308,77.9,36.1,LeftFoot,25.95868,68.48475217677502,3,0,1,False
122318,77.5,50.2,RightFoot,24.15,90.0,0,0,0,False
132557,70.6,50.6,RightFoot,31.5,90.0,4,0,2,False
146645,76.8,50.0,RightFoot,25.2,90.0,6,0,3,False
146645,84.9,35.2,LeftFoot,19.65401,58.736542629066875,7,1,4,True
367688,71.0,45.2,RightFoot,30.63923,83.62682588902555,3,0,0,False
375411,94.9,33.7,RightFoot,13.16524,28.589437937666833,4,0,1,False
326581,89.8,46.1,RightFoot,11.86596,76.74768575780679,8,0,1,False
398088,55.5,45.9,RightFoot,47.37217,85.88337885247299,12,0,2,False
132557,80.3,47.6,Head,21.09885,84.44870975742984,10,1,3,False
363308,84.4,40.1,LeftFoot,18.12402,67.96425971844621,17,1,4,False
132557,70.9,68.1,LeftFoot,33.79449,68.76456918740065,11,2,5,False
142468,93.2,46.2,RightFoot,7.83715,69.6919200797143,20,1,6,True
326581,86.9,67.5,RightFoot,18.7009,51.81882185563752,11,1,0,False
392053,79.7,67.3,RightFoot,24.89651,62.334084815238775,20,0,2,False
326581,69.4,60.3,RightFoot,33.25271,78.20073164007833,13,2,1,False
345977,87.1,66.1,RightFoot,17.45557,51.44314076694769,17,0,3,False
375411,80.7,24.6,LeftFoot,27.45146,49.90610237888512,13,1,4,False
363308,77.3,38.3,RightFoot,25.49133,71.33035430788675,25,2,2,False
283673,84.7,70.8,RightFoot,21.61481,51.008562425337026,36,0,3,False
345977,86.2,51.6,RightFoot,14.71572,87.34925316656759,26,1,5,True
442382,77.5,74.5,RightFoot,29.1473,55.95007479485448,2,0,4,False
132557,80.1,36.7,RightFoot,23.05711,65.61336526183658,14,3,5,False
146645,72.2,45.8,RightFoot,29.59595,83.40360730509953,25,0,6,False
345977,81.1,47.4,LeftFoot,20.05403,84.16004742240683,32,0,0,False
395812,96.3,58.1,Head,6.87267,37.6705303871778,19,0,1,False
442382,79.9,62.4,RightFoot,23.51145,69.6919200797143,6,1,7,False
122318,82.6,77.2,RightFoot,26.34957,45.83036639742087,29,1,2,False
345977,87.3,65.6,LeftFoot,17.04003,53.23048727238477,36,1,3,False
300725,90.1,50.0,Head,10.5,90.0,62,0,4,False
442247,86.6,44.9,Head,15.2557,74.48704414290268,50,0,5,False
132557,87.9,46.3,RightFoot,13.91837,78.73084399632334,24,4,8,True
397619,68.9,55.7,RightFoot,33.77159,84.2223196721136,0,0,0,False
353900,86.5,71.2,RightFoot,20.49411,45.83036639742087,3,0,1,False
401777,83.2,33.4,LeftFoot,21.26631,57.07259878427652,8,0,2,False
442948,76.5,69.2,RightFoot,28.31901,62.8556598186217,2,0,0,False
442948,77.1,73.3,RightFoot,28.77207,57.07259878427652,3,1,1,False
442504,67.7,68.1,RightFoot,36.74833,70.54442000419473,12,0,3,False
442947,88.8,39.8,Head,14.653,59.304234340993474,14,0,2,False
322266,91.5,54.2,RightFoot,9.83366,73.94362023820973,5,0,3,True
442948,76.8,49.8,RightFoot,25.20917,88.46254678026973,11,2,0,False
397619,84.9,68.5,RightFoot,20.786,53.92432936137556,15,1,4,False
303681,96.9,67.2,LeftFoot,12.29933,19.967069340302228,11,0,1,False
410989,76.5,52.2,RightFoot,25.23667,86.91415489611524,20,0,2,False
442948,87.4,71.5,RightFoot,19.75452,43.707734506536625,17,3,3,False
442948,96.6,70.9,LeftFoot,14.23376,17.16173492424668,18,4,4,False
376897,94.2,66.4,LeftFoot,12.57237,30.072802137701522,29,0,5,False
303681,78.3,58.9,LeftFoot,23.73191,76.74768575780679,22,1,6,False
410989,93.9,54.4,Head,7.83715,69.6919200797143,23,1,7,False
303681,86.9,56.5,LeftFoot,15.2557,74.48704414290268,25,2,8,False
442948,81.9,70.5,RightFoot,24.14462,55.7174618352436,28,5,9,False
322266,73.3,62.2,RightFoot,29.50098,73.94362023820973,15,0,10,False
303681,90.9,46.4,RightFoot,10.84658,75.4776732562577,26,3,11,False
442948,76.2,64.7,LeftFoot,26.93827,69.30420982864486,31,6,12,False
381744,84.2,42.3,LeftFoot,17.65881,72.05821499676928,1,0,13,False
303681,89.0,40.6,LeftFoot,13.40308,59.512514948807734,27,4,14,False
376897,73.4,65.3,RightFoot,30.1291,70.21171340162503,41,1,15,False
442348,77.9,35.3,RightFoot,26.21569,67.10214902376053,1,0,16,False
376897,88.5,64.3,LeftFoot,15.7921,52.92718102906593,44,2,17,False
376897,88.6,31.8,LeftFoot,18.04678,44.28196722969475,49,3,18,False
442948,80.5,26.0,RightFoot,26.59591,52.14814657353456,43,7,19,False
410990,90.4,65.5,RightFoot,14.63865,45.83036639742087,7,0,5,False
346517,87.9,62.3,RightFoot,15.90308,59.128472681509514,1,0,20,False
381744,85.3,33.2,RightFoot,19.53704,53.722431913645366,10,1,21,False
418212,73.9,71.2,LeftFoot,31.74336,63.2654141463101,9,0,22,False
381744,81.2,28.4,RightFoot,24.936,53.134877267741984,13,2,23,False
381744,75.5,44.7,LeftFoot,26.56518,81.16696118592156,13,3,24,False
346517,78.4,62.3,RightFoot,24.49889,70.54442000419473,4,1,25,False
341272,76.1,29.5,LeftFoot,28.96478,60.46096371160509,2,0,0,False
378567,88.9,54.5,Head,12.89024,77.81739297656284,15,0,0,False
367259,78.2,53.1,RightFoot,23.1899,84.95113201776945,12,0,1,False
82406,88.5,50.0,RightFoot,12.6,90.0,4,0,2,True
341272,88.5,50.0,RightFoot,12.6,90.0,4,1,1,True
367259,74.6,36.9,LeftFoot,28.91229,70.7762554429987,30,1,0,True
271111,77.6,70.0,RightFoot,27.71611,60.61356382221651,12,0,0,False
285421,74.6,35.1,RightFoot,29.14327,69.51273403532977,18,0,1,False
442519,65.7,48.4,RightFoot,36.77516,87.88691630130883,19,0,2,False
420559,91.7,57.9,Head,10.58112,63.2654141463101,24,0,3,False
400716,88.2,66.3,Head,16.64735,49.189912269365394,26,0,4,False
82406,89.2,44.3,RightFoot,12.24944,70.54442000419473,12,0,0,True
129944,85.7,34.0,RightFoot,19.14254,55.36305045994887,23,0,5,False
420559,93.9,55.5,Head,8.0983,65.17576810313635,30,1,6,False
395174,91.8,47.3,Head,9.66768,77.81739297656284,1,0,7,True
364107,76.1,56.4,RightFoot,25.52815,80.80492341954267,2,0,0,False
367259,81.5,45.7,LeftFoot,20.23765,80.32946967128908,43,0,1,False
353898,92.1,60.2,LeftFoot,10.8074,51.00947304128363,37,0,2,True
341272,75.8,55.1,RightFoot,26.46927,82.62175762377127,25,0,0,False
395174,84.5,42.5,LeftFoot,17.65881,72.05821499676928,5,0,1,False
341272,75.8,60.0,RightFoot,27.11646,75.4776732562577,30,1,2,False
380714,93.8,58.3,Head,9.14418,53.493560199176414,6,0,3,True
70685,79.4,32.1,RightFoot,25.21944,60.965780258697045,9,0,0,False
420369,91.8,43.6,Head,10.58112,63.2654141463101,3,0,1,False
132609,86.6,67.0,RightFoot,18.7009,51.81882185563752,5,0,0,False
280268,87.3,54.1,RightFoot,13.91837,78.73084399632334,3,0,2,False
361696,90.6,53.3,Head,10.69634,79.00384919629724,7,0,3,False
30465,75.8,45.1,LeftFoot,26.46927,82.62175762377127,39,0,4,False
242261,73.3,27.0,RightFoot,32.37796,61.116065147983335,16,0,1,False
420369,78.5,52.7,RightFoot,23.14,86.62927507503107,12,1,5,False
425491,79.6,41.3,RightFoot,22.88355,74.48704414290268,26,0,2,False
242261,91.0,46.7,Head,9.83366,73.94362023820973,23,1,3,False
364066,72.3,41.6,RightFoot,30.03022,78.24002378767646,40,0,4,False
404356,71.3,46.7,RightFoot,30.57124,84.89287288568634,56,0,5,False
354069,90.0,36.0,RightFoot,14.17323,47.80216690679392,16,0,6,False
83333,85.5,42.5,RightFoot,16.66302,70.94576921825819,33,0,7,True
83333,88.4,66.0,RightFoot,16.64735,49.189912269365394,34,0,0,False
83333,97.3,61.1,RightFoot,8.11621,22.83694909240514,36,1,1,False
132609,84.9,61.2,RightFoot,18.38995,65.99923120972605,33,1,2,False
38498,74.9,34.2,LeftFoot,29.38817,68.27172633194795,4,0,6,False
370985,93.1,44.6,RightFoot,8.40648,60.965780258697045,1,0,3,True
280268,88.1,52.1,RightFoot,12.67318,83.84207235993784,17,1,7,False
83333,75.5,68.1,RightFoot,28.96343,65.00165580383724,41,2,0,False
330714,88.9,63.4,LeftFoot,15.39174,54.94688810447266,27,0,1,False
38176,77.3,46.1,LeftFoot,24.30269,83.57541624814405,22,0,8,False
83333,85.9,56.3,RightFoot,16.26988,75.4776732562577,43,3,2,True
132609,78.3,57.5,RightFoot,23.58533,78.35584556698433,43,2,0,False
442563,90.3,23.1,RightFoot,21.1504,29.764750467573673,1,0,0,False
433918,78.7,27.9,RightFoot,27.89659,55.8999658025068,2,0,0,False
420373,89.8,49.1,Head,11.57,86.62927507503107,1,0,1,False
364278,92.6,46.4,Head,8.82941,72.05821499676928,9,0,2,False
393113,76.1,62.3,RightFoot,26.48822,72.05821499676928,17,0,1,False
442559,76.4,75.7,LeftFoot,30.39803,55.996150448966574,24,0,2,False
371088,80.7,27.3,LeftFoot,26.18415,53.322474171574854,10,0,3,False
371088,89.5,43.3,Head,12.4924,67.60210000750597,11,1,4,False
245626,69.9,39.4,RightFoot,33.3984,77.05869549649579,35,0,5,False
419969,85.5,67.4,RightFoot,19.53704,53.722431913645366,24,0,6,False
419969,91.6,33.9,LeftFoot,14.93104,39.265144870250715,24,1,7,False
420367,95.3,38.2,Head,9.70299,32.75650812545044,19,0,8,False
420373,96.0,58.5,LeftFoot,6.87267,37.6705303871778,14,1,9,False
442559,70.6,58.2,LeftFoot,31.96629,80.20070743601764,34,1,3,False
419969,84.2,34.5,RightFoot,20.01535,57.07259878427652,28,2,10,False
371088,87.2,66.0,LeftFoot,17.45557,51.44314076694769,17,2,11,True
442560,97.5,54.8,Head,4.16184,49.189912269365394,0,0,4,True
433918,76.0,43.0,RightFoot,25.64562,79.30222317851657,19,1,0,False
245626,96.9,38.2,RightFoot,9.17745,27.234925553720238,54,1,1,False
371088,70.0,62.0,LeftFoot,32.53975,75.4776732562577,23,0,2,False
442566,97.5,38.0,RightFoot,8.74689,21.10817998167779,32,0,0,False
103207,74.4,62.0,LeftFoot,28.49343,73.35942119654631,3,0,1,False
371088,87.4,42.1,Head,14.69408,68.27172633194795,24,1,3,False
370998,85.6,44.9,Head,16.26988,75.4776732562577,36,0,2,False
411097,77.7,26.8,LeftFoot,29.1473,55.95007479485448,2,0,0,False
380714,85.7,33.3,RightFoot,19.53704,53.722431913645366,6,0,0,False
122167,86.2,59.6,RightFoot,15.92308,67.39698595847808,11,0,1,False
252586,92.6,68.7,LeftFoot,14.84512,34.46064276005868,2,0,2,False
271111,64.6,47.8,RightFoot,37.85501,86.91415489611524,13,0,1,False
380714,90.5,59.7,Head,12.15337,59.76416218127909,7,1,2,False
117650,77.6,31.5,RightFoot,27.38885,61.85419079375692,21,0,3,False
411097,96.1,43.6,LeftFoot,6.34804,41.423540533856645,15,1,4,False
420559,86.5,55.1,Head,15.08807,76.97708005677023,10,0,3,False
341272,73.5,57.3,RightFoot,28.74683,80.4703295906702,26,0,4,False
427263,88.8,56.6,Head,13.24411,72.05821499676928,15,0,5,False
353948,89.7,59.0,RightFoot,13.07122,62.082173525836104,16,0,6,False
